key,tag,sha256,idle
127c4924775a4f9204a93f057deec31c27b3ef64,509440,00c0851591e3794b0406cefc5f52a843f13abcffe6b587d169512fc0c4ae1135,0
12cc2e86bad0e731393847b017b32a7405ebd4f8,8656624,5124ef2ead1a10a717703bc436de7f353da76d6340e4587719b42b1693707964,0
12ec1ec4f3a967cfbf6a450bcb4c320d96dd1590,589760,2ae26022ee573adf73b2bb0ba6eaa4b2b8005102a8dd2feb0a87cd7e6309f0b8,0
12fd235a16955446928e530e05ee6565269c3cc5,589760,004d9d832c4406c83bfc72a5b1d890419fad4abc398839237ae7a229854966d2,0
13245118a803d031b87819610837cec78e174f64,10164457,af1f27a594a9cf2dbb1e81dd58953bb9b66fd029a9affcaa6455e4a4764df1bf,0
1381d48d12758c2f7125c1a00c561f498e7f14b5,509440,4dae3da6b636144a061ff669fb1ab995f6e9460b4d90d194352533d57043b201,0
1394cf1f64bd1366cc77aaab84383dcf7d900e47,3596,70b9458cde504b8284432a5490695ade8004a628fe70217fcb5c0fd3be94f7b8,0
13a036f0c4858d308e9bdad9a783440ea592a92f,560992,da36bcba1d83300d452f2c81c4ca18bd65bd1c8f49a1399ec61b884ff0ed7f24,0
13a88ab79464a6da029fce1e5be0c663cf988234,466248,a9576e4dadfe7f78f071a1c00ba6902cc83ec6ed7e9b590ee974950bd4d54393,0
13e1682e5913a21d81b6b7a72da863771001ffe5,711659,c0434028146de186258880c6d5be6db4114867abc05e9371512104ededc21f9f,0
13f4dc48a9c2faba89ee034cfb9341aaaae0c31a,3558643,727009a8214ddfa5af1deedf1006d4d06e8e51e54aa5f03566263d4e19bfcdce,0
1416b86ca1429bbbdc10584ad66580196d6abb93,2422191,a45ba2af379e1d559dbbdf176bb6a338945019534a20e15e07d22bbd0a7544b3,0
1463e2eafe9285b80c6a5afb663c5cb58b525ed5,9117036,40ae5d1ee027b985684a3bbeef4ee16b2b5697d1d90658bec5bc5d2a73018bd7,0
146e93f4f2055940fd20e319f82acecc3252508a,2387,9cf99ee89e2252415ae8d370b73278ea9a30c3145eccb0ed59a6a67515ffe797,0
147e49313f91adae8570b347074bdc95c68086d9,800608,1323dece47d2539e5f7786862c0c3d9ba154a3e55aace3e67f83078cf7f35960,0
14aa558294522bed42f2b0c6d6811a5039dba549,388448,b4e0b1321ca1a9ee2c1cdae418fd3e6b8d8570796dfc6af00ad9f730f66439b8,0
